,state,county,parameter,county_code,site_number,parameter_code,year,observation_count,exceptional_data_count,null_observation_count,arithmetic_mean,standard_deviation
2361,TN,Blount,Carbon monoxide,9.0,101.0,42101.0,2014.0,5724.75,0.0,491.3333333333333,0.15970008333333335,0.046380583333333336
2362,TN,Blount,Nitrogen dioxide (NO2),9.0,101.0,42602.0,2015.5,6982.0,0.0,362.0,1.1720365,0.829297
2363,TN,Blount,Ozone,9.0,101.5,44201.0,2014.0,6666.725,0.0,57.725,0.044978699999999996,0.009943874999999998
2364,TN,Blount,PM2.5 - Local Conditions,9.0,11.0,88101.0,2014.5,113.25,0.0,8.5,8.678242749999999,4.930569500000001
2365,TN,Blount,Sulfur dioxide,9.0,101.0,42401.0,2014.111111111111,9957.185185185184,0.0,1928.851851851852,0.3048487037037036,0.36600444444444447
2366,TN,Bradley,Nitrogen dioxide (NO2),11.0,102.0,42602.0,2012.0,5121.0,0.0,735.0,9.131205,4.4763395
2367,TN,Bradley,PM10 Total 0-10um STP,11.0,702.3333333333334,81102.0,2012.0,47.333333333333336,0.0,4.333333333333333,18.642517666666667,7.265265333333333
2368,TN,Claiborne,Ozone,25.0,9991.0,44201.0,2014.0,7771.95,0.0,145.65,0.0440594,0.009499299999999999
2369,TN,Davidson,Carbon monoxide,37.0,32.4,42101.0,2014.0,7314.9,0.0,277.4,0.39145119999999994,0.19802240000000002
2370,TN,Davidson,Nitrogen dioxide (NO2),37.0,21.875,42602.0,2014.375,6787.25,0.0,1438.75,18.005786124999997,8.961646249999998
2371,TN,Davidson,Ozone,37.0,18.5,44201.0,2014.0,4968.175,0.0,138.625,0.04413244999999998,0.011821875000000003
2372,TN,Davidson,PM10 Total 0-10um STP,37.0,16.666666666666668,81102.0,2014.0,56.46666666666667,0.0,3.933333333333333,17.917682599999996,7.669008399999999
2373,TN,Davidson,PM2.5 - Local Conditions,37.0,26.85185185185185,88101.0,2014.6666666666667,302.9259259259259,74.62962962962963,15.074074074074074,9.54323225925926,4.502677222222221
2374,TN,Davidson,Sulfur dioxide,37.0,11.0,42401.0,2014.0,4197.4,0.0,846.4,1.1198169500000001,1.31643715
2375,TN,DeKalb,Ozone,41.0,9991.0,44201.0,2014.0,7654.5,0.0,181.15,0.042793000000000005,0.010348149999999999
2376,TN,Dyer,PM2.5 - Local Conditions,45.0,4.0,88101.0,2014.5,103.75,0.0,18.0,8.029900500000002,3.7509699999999997
2377,TN,Hamilton,Ozone,65.0,2507.0,44201.0,2013.7777777777778,5394.541666666667,6.027777777777778,22.97222222222222,0.046546611111111094,0.011081041666666673
2378,TN,Hamilton,PM10 Total 0-10um STP,65.0,6.0,81102.0,2013.5,44.625,0.0,2.375,14.582172625,6.337276875000001
2379,TN,Hamilton,PM2.5 - Local Conditions,65.0,2411.56,88101.0,2014.4,110.0,0.64,3.0,8.82910659999999,4.7417105999999976
2380,TN,Jefferson,Ozone,89.0,2.0,44201.0,2014.0,5334.4,0.0,81.1,0.049377250000000004,0.010529050000000002
2381,TN,Knox,Lead (TSP) LC,93.0,273.5,14129.0,2014.0,37.35,0.0,25.05,0.04684485000000001,0.04841705000000001
2382,TN,Knox,Ozone,93.0,520.5,44201.0,2014.0,5375.475,0.0,23.275,0.045527824999999994,0.011028050000000003
2383,TN,Knox,PM10 Total 0-10um STP,93.0,1013.0,81102.0,2014.3333333333333,676.75,0.0,128.91666666666666,18.518221999999998,8.839385666666667
2384,TN,Knox,PM2.5 - Local Conditions,93.0,621.2,88101.0,2014.5,217.05,0.0,27.35,9.614830649999993,5.220769549999998
2385,TN,Lawrence,PM2.5 - Local Conditions,99.0,2.0,88101.0,2014.5,107.5,0.0,14.25,7.495588999999997,3.5564597500000006
2386,TN,Loudon,Ozone,105.0,108.4,44201.0,2014.0,5283.7,0.0,93.9,0.046684899999999994,0.011286099999999999
2387,TN,Loudon,PM2.5 - Local Conditions,105.0,108.0,88101.0,2014.5,114.75,0.0,7.0,9.515934249999999,5.31602325
2388,TN,Madison,PM2.5 - Local Conditions,113.0,6.0,88101.0,2014.5,104.5,0.0,17.25,7.820086125000001,3.600711375
2389,TN,Maury,PM2.5 - Local Conditions,119.0,2007.0,88101.0,2014.5,105.5,0.0,16.5,7.621758750000001,3.44785375
2390,TN,McMinn,Nitrogen dioxide (NO2),107.0,101.0,42602.0,2012.0,5056.0,0.0,800.0,11.244824,6.3068355
2391,TN,McMinn,Ozone,107.0,3.0,44201.0,2014.0,5249.0,1377.5,92.5,0.04245125,0.00991925
2392,TN,McMinn,PM10 Total 0-10um STP,107.0,101.0,81102.0,2012.0,35.0,0.0,0.0,26.9,10.9200065
2393,TN,McMinn,PM2.5 - Local Conditions,107.0,1002.0,88101.0,2014.5,108.25,0.0,13.75,8.70706525,4.881090500000001
2394,TN,Meigs,Ozone,121.0,104.0,44201.0,2012.5,5235.875,0.0,106.375,0.046602500000000005,0.010426750000000002
2395,TN,Montgomery,Nitrogen dioxide (NO2),125.0,1012.0,42602.0,2013.5,3704.0,0.0,563.5,5.153658,3.39735225
2396,TN,Montgomery,PM10 Total 0-10um STP,125.0,6.0,81102.0,2013.5714285714287,50.57142857142857,50.57142857142857,1.7857142857142858,15.559054071428573,5.4943975
2397,TN,Montgomery,PM2.5 - Local Conditions,125.0,1009.0,88101.0,2014.5,330.25,0.0,35.0,8.65335175,3.875384250000001
2398,TN,Montgomery,Sulfur dioxide,125.0,56.0,42401.0,2013.642857142857,4256.142857142857,2627.8214285714284,82.92857142857143,1.9935897678571428,2.534435982142857
2399,TN,Putnam,PM2.5 - Local Conditions,141.0,5.0,88101.0,2014.5,115.5,0.0,6.25,8.03292625,3.8274110000000006
2400,TN,Roane,PM10 Total 0-10um STP,145.0,302.81481481481484,81102.0,2013.3333333333333,1309.111111111111,1283.3703703703704,57.03703703703704,21.500897259259258,11.633915444444446
2401,TN,Roane,PM2.5 - Local Conditions,145.0,2214.264150943396,88101.0,2013.2264150943397,2279.9622641509436,2088.9056603773583,93.41509433962264,10.161583075471698,4.734283283018865
2402,TN,Rutherford,Ozone,149.0,101.0,44201.0,2012.0,5353.0,0.0,77.25,0.04748175,0.01239
2403,TN,Sevier,Ozone,155.0,101.5,44201.0,2014.0,5993.925,0.0,123.35,0.049784924999999994,0.008786124999999997
2404,TN,Sevier,Sulfur dioxide,155.0,101.0,42401.0,2012.5,2935.75,0.0,72.5,0.39074037500000003,0.4836135
2405,TN,Shelby,Carbon monoxide,157.0,61.15384615384615,42101.0,2014.2307692307693,7976.653846153846,0.0,261.61538461538464,0.27687380769230774,0.11842807692307694
2406,TN,Shelby,Lead (TSP) LC,157.0,75.0,14129.0,2014.0,53.4,0.0,1.8,0.0031636,0.0017576000000000002
2407,TN,Shelby,Nitrogen dioxide (NO2),157.0,100.0,42602.0,2015.0,6733.0,0.0,587.0,16.469229166666665,8.333353333333333
2408,TN,Shelby,Ozone,157.0,366.6666666666667,44201.0,2014.0,6156.683333333333,0.0,93.41666666666667,0.04579093333333335,0.011658566666666668
2409,TN,Shelby,PM10 Total 0-10um STP,157.0,20.58823529411765,81102.0,2014.235294117647,418.5882352941176,0.0,35.64705882352941,19.28026747058823,8.679284705882353
2410,TN,Shelby,PM2.5 - Local Conditions,157.0,58.666666666666664,88101.0,2014.5,154.41666666666666,0.0,11.083333333333334,8.512592583333332,3.847889166666666
2411,TN,Shelby,Sulfur dioxide,157.0,70.16666666666667,42401.0,2013.6666666666667,4618.166666666667,0.0,481.3333333333333,1.5128238749999998,0.9208261666666666
2412,TN,Sullivan,Carbon monoxide,163.0,7.0,42101.0,2013.888888888889,7565.555555555556,2138.1111111111113,202.11111111111111,0.36858194444444453,0.13613272222222222
2413,TN,Sullivan,Lead (TSP) LC,163.0,3002.5882352941176,14129.0,2013.4117647058824,77.17647058823529,60.88235294117647,1.1470588235294117,0.02456867647058824,0.014538382352941179
2414,TN,Sullivan,Nitrogen dioxide (NO2),163.0,7.0,42602.0,2013.7142857142858,6684.571428571428,3089.285714285714,500.42857142857144,16.87107814285714,10.38396207142857
2415,TN,Sullivan,Ozone,163.0,2002.5,44201.0,2014.0,5297.675,0.0,89.3,0.0456719,0.010575600000000001
2416,TN,Sullivan,PM2.5 - Local Conditions,163.0,1007.0,88101.0,2014.5,111.25,0.0,10.5,8.2241775,3.8493815
2417,TN,Sullivan,Sulfur dioxide,163.0,1434.2619047619048,42401.0,2014.2380952380952,12580.97619047619,2256.095238095238,805.2380952380952,8.708212523809525,13.484111452380949
2418,TN,Sumner,Ozone,165.0,22.666666666666668,44201.0,2013.6666666666667,5354.583333333333,0.0,78.25,0.0477845,0.011953624999999996
2419,TN,Sumner,PM2.5 - Local Conditions,165.0,7.0,88101.0,2014.5,112.625,0.0,9.125,8.595463874999997,3.8016457500000005
2420,TN,Union,PM10 Total 0-10um STP,173.0,105.72727272727273,81102.0,2013.5454545454545,1684.7727272727273,33.09090909090909,8.227272727272727,17.245299090909093,10.873934227272727
2421,TN,Williamson,Ozone,187.0,106.0,44201.0,2014.0,5306.85,0.0,88.05,0.04321215000000001,0.010688800000000002
2422,TN,Wilson,Ozone,189.0,103.0,44201.0,2014.0,5198.35,0.0,113.7,0.04466414999999999,0.011333699999999999
2423,TX,Bell,Ozone,27.0,1045.909090909091,44201.0,2014.3636363636363,7504.863636363636,2.090909090909091,26.65909090909091,0.04476461363636363,0.01168656818181818
2424,TX,Bexar,Carbon monoxide,29.0,1069.0,42101.0,2016.0,237.0,0.0,0.5,0.3541965,0.125815
2425,TX,Bexar,Lead (TSP) LC,29.0,1052.0,14129.0,2012.5,42.5,0.0,0.5,0.018657,0.0139935
2426,TX,Bexar,Nitrogen dioxide (NO2),29.0,265.2857142857143,42602.0,2014.0714285714287,7504.714285714285,0.0,601.7857142857143,10.369240464285715,7.933346642857141
2427,TX,Bexar,Ozone,29.0,47.666666666666664,44201.0,2014.0,7949.416666666667,0.0,54.0,0.04401896666666664,0.012873233333333328
2428,TX,Bexar,PM10 Total 0-10um STP,29.0,55.69230769230769,81102.0,2013.5384615384614,981.8461538461538,918.1538461538462,88.76923076923077,20.11366676923077,11.097417846153848
2429,TX,Bexar,PM2.5 - Local Conditions,29.0,45.5,88101.0,2014.0,59.4,0.0,3.8,8.357520599999994,4.484183199999999
2430,TX,Bexar,Sulfur dioxide,29.0,229.16666666666666,42401.0,2014.3333333333333,3518.0,0.0,69.33333333333333,1.2223753333333336,1.4238164583333333
2431,TX,Bowie,PM2.5 - Local Conditions,37.0,175.16666666666666,88101.0,2014.3333333333333,76.16666666666667,0.0,6.166666666666667,9.535958333333333,4.54392833333333
2432,TX,Brazoria,Nitrogen dioxide (NO2),39.0,1010.0,42602.0,2014.0,8284.1,0.0,464.1,6.095608900000001,5.365550799999999
2433,TX,Brazoria,Ozone,39.0,1007.75,44201.0,2013.75,7832.0625,11.25,75.484375,0.03853303124999999,0.015228921875000004
2434,TX,Brewster,Ozone,43.0,101.0,44201.0,2014.0,7878.25,0.0,75.55,0.045076000000000005,0.0089856
2435,TX,Cameron,Carbon monoxide,61.0,6.0,42101.0,2014.0,8032.5,0.0,371.3,0.1898319,0.10409119999999998
2436,TX,Cameron,Lead (TSP) LC,61.0,6.0,14129.0,2014.0,55.0,0.0,5.8,0.002728,0.003846
2437,TX,Cameron,Ozone,61.0,514.5,44201.0,2014.0,7219.075,0.0,91.375,0.03329602500000002,0.010729499999999998
2438,TX,Cameron,PM10 Total 0-10um STP,61.0,6.0,81102.0,2012.0,4267.0,4180.666666666667,203.33333333333334,23.080963666666666,11.929984666666668
2439,TX,Cameron,PM2.5 - Local Conditions,61.0,1005.0,88101.0,2014.0,81.5,0.0,12.0,10.043745249999999,5.400505999999999
2440,TX,Collin,Lead (TSP) LC,85.0,10.666666666666666,14129.0,2014.0,56.53333333333333,0.0,3.9,0.029112399999999993,0.03922596666666667
2441,TX,Collin,Ozone,85.0,5.0,44201.0,2014.2857142857142,8006.142857142857,5.0,41.857142857142854,0.04879728571428571,0.012963214285714288
2442,TX,Dallas,Carbon monoxide,113.0,69.0,42101.0,2014.0,8414.5,0.0,151.8,0.21785150000000003,0.1384706
2443,TX,Dallas,Lead (TSP) LC,113.0,69.0,14129.0,2014.0,55.2,0.0,5.6,0.0045044,0.005050400000000001
2444,TX,Dallas,Nitrogen dioxide (NO2),113.0,242.0,42602.0,2014.1666666666667,8194.222222222223,0.0,428.22222222222223,13.497774305555556,9.268914416666668
2445,TX,Dallas,Ozone,113.0,77.0,44201.0,2014.2857142857142,7903.059523809524,1.7142857142857142,63.785714285714285,0.04478483333333333,0.013668000000000005
2446,TX,Dallas,PM10 Total 0-10um STP,113.0,59.0,81102.0,2013.5,49.125,0.0,11.625,23.361805312500003,12.979842249999999
2447,TX,Dallas,PM2.5 - Local Conditions,113.0,64.52941176470588,88101.0,2014.0,693.4588235294118,0.0,35.56470588235294,9.747372,4.647545776470587
2448,TX,Dallas,Sulfur dioxide,113.0,69.0,42401.0,2014.0,4923.4,0.0,202.0,0.3876407,0.5437613
2449,TX,Denton,Nitrogen dioxide (NO2),121.0,34.0,42602.0,2014.0,8275.8,0.0,466.6,10.4000247,6.943390799999999
2450,TX,Denton,Ozone,121.0,470.625,44201.0,2014.125,7995.765625,9.5,34.90625,0.04991223437499998,0.01379546875
2451,TX,El Paso,Carbon monoxide,141.0,193.69230769230768,42101.0,2013.4615384615386,7608.615384615385,0.0,251.80769230769232,0.25016917307692305,0.2384690384615384
2452,TX,El Paso,Lead (TSP) LC,141.0,340.11538461538464,14129.0,2013.7307692307693,32.76923076923077,0.0,15.73076923076923,0.010363961538461539,0.00504076923076923
2453,TX,El Paso,Nitrogen dioxide (NO2),141.0,45.333333333333336,42602.0,2014.0,7999.466666666666,0.0,755.7333333333333,21.414092300000004,12.0674591
2454,TX,El Paso,Ozone,141.0,46.0625,44201.0,2014.0625,7735.3359375,0.375,54.8125,0.042829726562499996,0.011044843750000002
2455,TX,El Paso,PM10 Total 0-10um STP,141.0,205.25,81102.0,2013.3055555555557,727.6666666666666,686.4444444444445,105.05555555555556,29.127659972222222,31.07278777777778
2456,TX,El Paso,PM2.5 - Local Conditions,141.0,42.640776699029125,88101.0,2013.7087378640776,932.2815533980582,5.184466019417476,172.6893203883495,9.699455601941743,6.3471072330097105
2457,TX,El Paso,Sulfur dioxide,141.0,46.75,42401.0,2013.875,4799.296875,0.0,303.25,0.7186541718749999,0.7130729218750003
2458,TX,Ellis,Nitrogen dioxide (NO2),139.0,530.0,42602.0,2014.0,8153.1,0.0,614.0,7.493657349999999,6.56424025
2459,TX,Ellis,Ozone,139.0,530.0,44201.0,2014.0,7951.05,0.0,56.25,0.043646649999999995,0.011737725000000001
2460,TX,Ellis,PM2.5 - Local Conditions,139.0,16.0,88101.0,2014.0,55.4,0.0,6.0,9.288730199999998,4.7941848
2461,TX,Ellis,Sulfur dioxide,139.0,530.0,42401.0,2014.0,5010.1,0.0,151.95,0.5519508750000002,0.7851800000000002
2462,TX,Galveston,Nitrogen dioxide (NO2),167.0,1034.0,42602.0,2014.0,8149.8,0.0,619.2,5.698275100000001,5.950260999999999
2463,TX,Galveston,Ozone,167.0,1034.0,44201.0,2014.2857142857142,7947.214285714285,1.7142857142857142,58.92857142857143,0.04004239285714285,0.015031392857142858
2464,TX,Galveston,PM10 Total 0-10um STP,167.0,4.0,81102.0,2014.0,59.3,0.0,1.7,19.802034,12.5972343
2465,TX,Galveston,PM2.5 - Local Conditions,167.0,1034.0,88101.0,2014.5,166.0,0.0,7.5,7.891946,3.936637249999999
2466,TX,Galveston,Sulfur dioxide,167.0,5.0,42401.0,2014.0,4980.45,0.0,167.8,1.35616685,1.7799505
2467,TX,Gregg,Nitrogen dioxide (NO2),183.0,1.0,42602.0,2014.0,8529.8,0.0,223.8,7.184634300000001,4.367531100000001
2468,TX,Gregg,Ozone,183.0,1.0,44201.0,2014.0,8059.4,0.0,24.35,0.04355004999999999,0.012844
2469,TX,Gregg,Sulfur dioxide,183.0,1.0,42401.0,2014.0,5089.15,0.0,81.1,1.96428275,3.55846455
2470,TX,Harris,Carbon monoxide,201.0,590.0,42101.0,2013.625,8244.541666666666,540.3333333333334,88.91666666666667,0.24929900000000002,0.15528441666666667
2471,TX,Harris,Lead (TSP) LC,201.0,1037.125,14129.0,2013.625,55.375,0.0,5.5,0.0026005000000000004,0.0016567499999999998
2472,TX,Harris,Nitrogen dioxide (NO2),201.0,545.6666666666666,42602.0,2014.047619047619,8293.238095238095,394.8253968253968,348.6031746031746,15.022741087301588,9.225863055555555
2473,TX,Harris,Ozone,201.0,391.0230769230769,44201.0,2014.0230769230768,7859.432692307692,52.23076923076923,42.948076923076925,0.0369094288461538,0.014691373076923074
2474,TX,Harris,PM10 Total 0-10um STP,201.0,490.8888888888889,81102.0,2014.0,65.26666666666667,0.0,3.0,24.107587711111115,13.797612066666668
2475,TX,Harris,PM2.5 - Local Conditions,201.0,812.0621468926554,88101.0,2013.9774011299435,396.6666666666667,0.6666666666666666,38.86440677966102,10.73673682485875,4.640116406779659
2476,TX,Harris,Sulfur dioxide,201.0,576.829268292683,42401.0,2013.9512195121952,4822.908536585366,0.0,127.63414634146342,0.5786453658536586,1.2527083902439018
2477,TX,Harrison,Nitrogen dioxide (NO2),203.0,2.0,42602.0,2014.0,8529.6,0.0,238.6,5.1252001,3.4108343999999997
2478,TX,Harrison,Ozone,203.0,2.0,44201.0,2014.0,8049.8,0.0,30.75,0.042797199999999994,0.011382800000000002
2479,TX,Harrison,PM10 Total 0-10um STP,203.0,2.0,81102.0,2014.0,58.8,0.0,2.0,15.880850599999999,9.045953399999998
2480,TX,Harrison,PM2.5 - Local Conditions,203.0,2.0,88101.0,2014.0,60.4,0.0,2.0,9.229740199999998,4.4532568
2481,TX,Harrison,Sulfur dioxide,203.0,1079.0,42401.0,2016.0,335.75,0.0,28.0,2.3619855,4.5860135
2482,TX,Hidalgo,Ozone,215.0,210.5,44201.0,2013.6666666666667,7642.875,0.0,58.333333333333336,0.03179062499999999,0.0101565
2483,TX,Hidalgo,PM10 Total 0-10um STP,215.0,243.6,81102.0,2013.7,1321.7,1258.4,58.2,24.736221599999997,12.9315494
2484,TX,Hidalgo,PM2.5 - Local Conditions,215.0,329.57142857142856,88101.0,2014.4285714285713,59.0,0.0,16.142857142857142,9.609559142857146,5.200389714285714
2485,TX,Hood,Ozone,221.0,1.0,44201.0,2014.0,8002.1,0.0,33.7,0.0460222,0.012335550000000002
2486,TX,Howard,Sulfur dioxide,227.0,1072.0,42401.0,2016.0,397.75,0.0,12.5,6.638074,7.82447775
2487,TX,Hunt,Nitrogen dioxide (NO2),231.0,1006.0,42602.0,2014.0,8511.0,0.0,248.6,7.091327099999999,4.957842300000001
2488,TX,Hunt,Ozone,231.0,1006.0,44201.0,2014.0,8064.8,0.0,25.85,0.044054949999999996,0.010948349999999999
2489,TX,Hutchinson,Sulfur dioxide,233.0,1073.0,42401.0,2016.0,815.5,0.0,30.5,8.590950249999999,19.23219475
2490,TX,Jefferson,Carbon monoxide,245.0,1035.0,42101.0,2014.0,8510.0,0.0,136.1,0.1487458,0.06288180000000002
2491,TX,Jefferson,Nitrogen dioxide (NO2),245.0,355.3333333333333,42602.0,2014.0,8405.0,0.0,362.93333333333334,7.5625031,5.175368733333334
2492,TX,Jefferson,Ozone,245.0,272.57142857142856,44201.0,2014.0,7664.842857142857,0.0,57.25,0.037203657142857116,0.012583435714285716
2493,TX,Jefferson,Sulfur dioxide,245.0,308.64285714285717,42401.0,2013.9285714285713,4554.928571428572,0.0,159.96428571428572,1.988707517857143,4.116642660714283
2494,TX,Johnson,Ozone,251.0,3.0,44201.0,2014.2857142857142,7940.642857142857,1.7142857142857142,58.607142857142854,0.04645507142857143,0.013148285714285713
2495,TX,Kaufman,Lead (TSP) LC,257.0,20.0,14129.0,2013.5,46.5,0.0,14.25,0.0296965,0.049276
2496,TX,Kaufman,Nitrogen dioxide (NO2),257.0,5.0,42602.0,2014.0,8372.8,0.0,364.8,5.813696,4.777491799999999
2497,TX,Kaufman,Ozone,257.0,5.0,44201.0,2014.0,8038.8,0.0,27.35,0.04409004999999999,0.010868100000000002
2498,TX,Kaufman,Sulfur dioxide,257.0,5.0,42401.0,2014.0,5076.05,0.0,83.5,0.9502950999999997,1.2485166
2499,TX,McLennan,Carbon monoxide,309.0,1037.0,42101.0,2014.0,8573.1,0.0,107.9,0.12482700000000002,0.04425350000000001
2500,TX,McLennan,Nitrogen dioxide (NO2),309.0,1037.0,42602.0,2014.0,8281.6,0.0,488.0,5.167510399999999,4.7532916
2501,TX,McLennan,Ozone,309.0,1037.0,44201.0,2014.2857142857142,7915.107142857143,3.2857142857142856,66.03571428571429,0.0433900357142857,0.011940678571428573
2502,TX,McLennan,Sulfur dioxide,309.0,1037.0,42401.0,2014.0,4846.3,0.0,276.5,0.49998699999999996,0.6247509999999998
2503,TX,Milam,Sulfur dioxide,331.0,1075.0,42401.0,2016.0,590.5,0.0,18.0,1.01555575,2.5164429999999998
2504,TX,Montgomery,Nitrogen dioxide (NO2),339.0,78.0,42602.0,2014.0,8492.6,0.0,269.4,6.135702499999999,5.007730700000001
2505,TX,Montgomery,Ozone,339.0,78.0,44201.0,2014.2857142857142,8049.285714285715,1.7142857142857142,32.32142857142857,0.04205053571428572,0.013184035714285712
2506,TX,Navarro,Nitrogen dioxide (NO2),349.0,1051.0,42602.0,2014.0,8314.0,0.0,449.4,5.3833042,4.841991
2507,TX,Navarro,Ozone,349.0,1051.0,44201.0,2014.2857142857142,8014.607142857143,1.5714285714285714,38.964285714285715,0.042914678571428555,0.011487857142857143
2508,TX,Navarro,Sulfur dioxide,349.0,1056.0,42401.0,2014.3333333333333,4240.458333333333,0.0,163.41666666666666,2.7324009583333333,4.040040333333333
2509,TX,Nueces,Ozone,355.0,25.5,44201.0,2014.0,7927.925,0.0,58.85,0.035383200000000004,0.012409350000000003
2510,TX,Nueces,PM10 Total 0-10um STP,355.0,34.0,81102.0,2014.0,58.0,0.0,2.8,22.4524178,11.656005500000001
2511,TX,Nueces,PM2.5 - Local Conditions,355.0,32.666666666666664,88101.0,2014.0,75.93333333333334,0.0,7.4,9.555058,5.185791066666667
2512,TX,Nueces,Sulfur dioxide,355.0,27.666666666666668,42401.0,2014.0,4603.766666666666,0.0,479.1666666666667,0.4049920666666667,0.7397449999999998
2513,TX,Orange,Nitrogen dioxide (NO2),361.0,1001.0,42602.0,2014.0,8535.0,0.0,233.8,8.5156798,5.2831508
2514,TX,Orange,Ozone,361.0,1050.5,44201.0,2014.0,7394.4,0.0,40.05,0.036794475,0.011465800000000002
2515,TX,Orange,Sulfur dioxide,361.0,1083.0,42401.0,2016.0,1255.0,0.0,22.0,3.8184875,5.96583625
2516,TX,Parker,Nitrogen dioxide (NO2),367.0,81.0,42602.0,2012.0,1913.0,0.0,247.0,5.0059024999999995,4.248755
2517,TX,Parker,Ozone,367.0,81.0,44201.0,2014.2857142857142,7986.678571428572,6.857142857142857,43.107142857142854,0.04664157142857143,0.013203428571428573
2518,TX,Polk,Ozone,373.0,9991.0,44201.0,2014.0,6887.35,0.0,371.5,0.03783614999999999,0.01114845
2519,TX,Potter,Lead (TSP) LC,375.0,24.0,14129.0,2014.0,50.4,0.0,10.4,0.0031694,0.0052936
2520,TX,Potter,Sulfur dioxide,375.0,1035.4,42401.0,2014.8,3110.2,0.0,222.6,1.5010204000000003,2.6999839500000005
2521,TX,Randall,Ozone,381.0,9991.0,44201.0,2014.0,7794.05,0.0,133.55,0.05119745,0.008714500000000002
2522,TX,Robertson,Sulfur dioxide,395.0,1076.0,42401.0,2016.0,1056.0,0.0,67.0,0.624479,1.036274
2523,TX,Rockwall,Ozone,397.0,1.0,44201.0,2014.2857142857142,8034.571428571428,1.7142857142857142,31.285714285714285,0.04618010714285715,0.012159464285714286
2524,TX,Smith,Nitrogen dioxide (NO2),423.0,7.0,42602.0,2014.0,8503.2,0.0,227.8,4.0038544,3.0869796000000003
2525,TX,Smith,Ozone,423.0,7.0,44201.0,2014.0,8023.95,0.0,27.45,0.044219500000000016,0.01190085
2526,TX,Tarrant,Carbon monoxide,439.0,1768.125,42101.0,2013.625,7724.375,0.0,56.5625,0.26588087499999996,0.123191375
2527,TX,Tarrant,Nitrogen dioxide (NO2),439.0,2068.1052631578946,42602.0,2013.9473684210527,7688.631578947368,0.0,290.6842105263158,13.045689236842108,9.02139752631579
2528,TX,Tarrant,Ozone,439.0,1787.3333333333333,44201.0,2014.051282051282,7909.551282051282,5.1923076923076925,65.73717948717949,0.04627594230769233,0.013952384615384625
2529,TX,Tarrant,PM10 Total 0-10um STP,439.0,3010.0,81102.0,2013.625,57.625,0.0,1.25,19.068988125,11.53075675
